a,b,cos,inliers,n_photos,photo_a,photo_b
1002057682,1006940235,0.8803797364234924,24,1,1002057682/0.jpg,1006940235/3.jpg
1004898586,698385877,0.9350570440292358,23,1,1004898586/3.jpg,698385877/3.jpg
1015766293,1015925597,0.9349708557128906,23,1,1015766293/0.jpg,1015925597/1.jpg
1015140493,1015151939,0.9255333542823792,23,1,1015140493/1.jpg,1015151939/3.jpg
1015819667,1015889994,0.9226562976837158,23,1,1015819667/0.jpg,1015889994/2.jpg
1015706402,1015788281,0.9218395948410034,23,1,1015706402/3.jpg,1015788281/2.jpg
1015707586,1015853849,0.9132964611053467,23,1,1015707586/2.jpg,1015853849/1.jpg
1014969092,1015909949,0.9124106168746948,23,3,1014969092/0.jpg,1015909949/1.jpg
1015591544,1015920687,0.9120910167694092,23,1,1015591544/3.jpg,1015920687/2.jpg
1015895651,698035069,0.9115334749221802,23,1,1015895651/1.jpg,698035069/0.jpg
1004389963,1015480636,0.9089264273643494,23,1,1004389963/3.jpg,1015480636/3.jpg
1011497750,1015672732,0.9058589935302734,23,1,1011497750/2.jpg,1015672732/3.jpg
1015855131,1015902335,0.9048567414283752,23,2,1015855131/1.jpg,1015902335/3.jpg
1013875595,1015818010,0.9032809138298035,23,1,1013875595/3.jpg,1015818010/3.jpg
1014357212,1015889994,0.8984978199005127,23,1,1014357212/1.jpg,1015889994/2.jpg
1013300263,1015339875,0.8969683647155762,23,1,1013300263/2.jpg,1015339875/0.jpg
1015866571,1015873358,0.8966398239135742,23,1,1015866571/0.jpg,1015873358/1.jpg
1015889994,686329196,0.8965508341789246,23,1,1015889994/2.jpg,686329196/2.jpg
1006959326,1015664606,0.8964300155639648,23,1,1006959326/3.jpg,1015664606/3.jpg
1015429239,1015626748,0.8961009383201599,23,1,1015429239/1.jpg,1015626748/3.jpg
1014224655,1015867736,0.8958052396774292,23,1,1014224655/3.jpg,1015867736/1.jpg
690554200,697973754,0.8949785232543945,23,1,690554200/3.jpg,697973754/3.jpg
1013555001,1015554172,0.8948516845703125,23,1,1013555001/2.jpg,1015554172/3.jpg
1010101221,1015557472,0.894752562046051,23,1,1010101221/3.jpg,1015557472/0.jpg
1015261358,1015911850,0.887966513633728,23,1,1015261358/1.jpg,1015911850/1.jpg
1010278585,1015793764,0.8873461484909058,23,1,1010278585/3.jpg,1015793764/3.jpg
1015299673,1015442893,0.8872828483581543,23,1,1015299673/0.jpg,1015442893/2.jpg
1015478662,1015793771,0.88706374168396,23,1,1015478662/0.jpg,1015793771/3.jpg
1015706402,1015867736,0.8863165378570557,23,1,1015706402/3.jpg,1015867736/1.jpg
1015097108,1015759885,0.8861692547798157,23,1,1015097108/1.jpg,1015759885/3.jpg
1015184360,1015888980,0.8854772448539734,23,1,1015184360/2.jpg,1015888980/2.jpg
1004264648,1015591544,0.88432776927948,23,1,1004264648/3.jpg,1015591544/3.jpg
1015292257,1015914105,0.8838534951210022,23,1,1015292257/2.jpg,1015914105/1.jpg
1015311769,676439680,0.8833755850791931,23,1,1015311769/1.jpg,676439680/1.jpg
1012864906,1015875497,0.8819562196731567,23,1,1012864906/0.jpg,1015875497/0.jpg
1015758526,1015890823,0.8815127611160278,23,1,1015758526/2.jpg,1015890823/1.jpg
1015755923,1015860326,0.8809555768966675,23,1,1015755923/2.jpg,1015860326/2.jpg
1015182412,1015890823,0.8801039457321167,23,1,1015182412/1.jpg,1015890823/1.jpg
1010365633,1015208224,0.9590628147125244,22,1,1010365633/0.jpg,1015208224/0.jpg
1015535518,1015818010,0.9200438857078552,22,1,1015535518/3.jpg,1015818010/2.jpg
1015859901,696599208,0.9197832942008972,22,1,1015859901/3.jpg,696599208/1.jpg
1015256680,1015887651,0.9192504286766052,22,1,1015256680/2.jpg,1015887651/2.jpg
1015464138,1015891755,0.9178240299224854,22,1,1015464138/2.jpg,1015891755/3.jpg
1012725616,1015558269,0.9161906242370605,22,1,1012725616/2.jpg,1015558269/1.jpg
1009680190,1015895651,0.9134963750839233,22,1,1009680190/2.jpg,1015895651/1.jpg
1015777439,1015886699,0.90897136926651,22,1,1015777439/2.jpg,1015886699/1.jpg
1001420787,1015757515,0.9058557748794556,22,1,1001420787/2.jpg,1015757515/3.jpg
1015223745,1015889910,0.9056363105773926,22,1,1015223745/1.jpg,1015889910/3.jpg
1015311769,1015855131,0.9009290933609009,22,1,1015311769/1.jpg,1015855131/2.jpg
1010080828,696012134,0.8994606137275696,22,1,1010080828/0.jpg,696012134/0.jpg
1013862859,696745242,0.8988296389579773,22,1,1013862859/0.jpg,696745242/3.jpg
1013802711,1015917711,0.8977369666099548,22,1,1013802711/0.jpg,1015917711/2.jpg
1015655532,1015788281,0.8962571620941162,22,1,1015655532/0.jpg,1015788281/2.jpg
1007675487,1015797221,0.896011233329773,22,1,1007675487/1.jpg,1015797221/0.jpg
1015231637,1015902540,0.8952484726905823,22,1,1015231637/3.jpg,1015902540/2.jpg
1009441134,1015025539,0.8952301740646362,22,1,1009441134/2.jpg,1015025539/3.jpg
1014772321,1015189268,0.8940597176551819,22,1,1014772321/3.jpg,1015189268/2.jpg
1004264648,1015857594,0.8921334147453308,22,1,1004264648/3.jpg,1015857594/1.jpg
1015925597,761775725,0.8902367949485779,22,1,1015925597/0.jpg,761775725/0.jpg
1015860326,692375846,0.8895915746688843,22,1,1015860326/2.jpg,692375846/0.jpg
1015530828,1015799566,0.8892913460731506,22,1,1015530828/0.jpg,1015799566/0.jpg
1015201026,1015311895,0.8866007924079895,22,1,1015201026/3.jpg,1015311895/1.jpg
1015393677,676439680,0.8848409652709961,22,1,1015393677/1.jpg,676439680/1.jpg
1013875595,1015626748,0.8847328424453735,22,1,1013875595/3.jpg,1015626748/3.jpg
1012087570,1015018305,0.8837662935256958,22,1,1012087570/2.jpg,1015018305/0.jpg
1014615062,1014822649,0.8831416368484497,22,1,1014615062/1.jpg,1014822649/1.jpg
1014675230,1015661322,0.8814886808395386,22,1,1014675230/1.jpg,1015661322/1.jpg
1014800664,1015864728,0.8813996911048889,22,1,1014800664/0.jpg,1015864728/1.jpg
1015343052,1015701411,0.8811072111129761,22,1,1015343052/1.jpg,1015701411/1.jpg
1015362411,686329196,0.8808627128601074,22,1,1015362411/3.jpg,686329196/2.jpg
1015407235,1015770865,0.8803960084915161,22,1,1015407235/2.jpg,1015770865/3.jpg
1013901442,1015573714,0.8802987337112427,22,1,1013901442/2.jpg,1015573714/0.jpg
1000429131,1015669602,0.8802964687347412,22,1,1000429131/3.jpg,1015669602/3.jpg
1002057682,1015925597,0.9558026790618896,21,1,1002057682/2.jpg,1015925597/1.jpg
1009064405,1015624968,0.9323217272758484,21,1,1009064405/1.jpg,1015624968/1.jpg
1015456440,1015675638,0.9294184446334839,21,1,1015456440/1.jpg,1015675638/0.jpg
1015869478,1015889994,0.9266571998596191,21,1,1015869478/1.jpg,1015889994/2.jpg
1013305720,1015520867,0.9254677295684814,21,1,1013305720/0.jpg,1015520867/3.jpg
1002884864,1015911850,0.9208403825759888,21,1,1002884864/1.jpg,1015911850/1.jpg
1013722744,1015248031,0.9193096160888672,21,1,1013722744/1.jpg,1015248031/3.jpg
1008914996,1015868051,0.9098415374755859,21,1,1008914996/3.jpg,1015868051/2.jpg
1015278097,696446397,0.9079844951629639,21,1,1015278097/3.jpg,696446397/3.jpg
1015243460,1015890823,0.9052335619926453,21,1,1015243460/2.jpg,1015890823/1.jpg
1013567659,1015819667,0.9049777984619141,21,1,1013567659/1.jpg,1015819667/0.jpg
1015288054,1015793771,0.9033008217811584,21,1,1015288054/0.jpg,1015793771/3.jpg
1015099704,1015788281,0.9031593203544617,21,1,1015099704/3.jpg,1015788281/2.jpg
1015819667,1015869478,0.9030654430389404,21,1,1015819667/0.jpg,1015869478/1.jpg
1008914996,1015234237,0.9021345376968384,21,1,1008914996/1.jpg,1015234237/3.jpg
1015719829,1015891755,0.9012855887413025,21,1,1015719829/3.jpg,1015891755/3.jpg
1004977129,1015669136,0.8998736143112183,21,1,1004977129/1.jpg,1015669136/3.jpg
1015766952,1015771869,0.8997921347618103,21,1,1015766952/3.jpg,1015771869/0.jpg
1015855131,694292287,0.8996254205703735,21,1,1015855131/2.jpg,694292287/3.jpg
1015727548,1015912715,0.8985412120819092,21,1,1015727548/0.jpg,1015912715/2.jpg
1015059175,1015370576,0.898454487323761,21,1,1015059175/2.jpg,1015370576/3.jpg
1015059175,1015757515,0.8976215124130249,21,1,1015059175/2.jpg,1015757515/3.jpg
1012911192,1015920687,0.8970397710800171,21,1,1012911192/3.jpg,1015920687/2.jpg
1015371055,1015558269,0.8967561721801758,21,1,1015371055/0.jpg,1015558269/1.jpg
1015596134,1015915460,0.8966726660728455,21,1,1015596134/1.jpg,1015915460/1.jpg
1004152838,1006959326,0.8960596323013306,21,1,1004152838/3.jpg,1006959326/3.jpg
1014262138,1015738580,0.8959345817565918,21,1,1014262138/3.jpg,1015738580/1.jpg
1014414255,1015589845,0.8949264883995056,21,1,1014414255/2.jpg,1015589845/0.jpg
1002800620,1012466674,0.8948910236358643,21,1,1002800620/3.jpg,1012466674/1.jpg
1015158850,1015520867,0.8923474550247192,21,1,1015158850/2.jpg,1015520867/3.jpg
1015676913,1015677586,0.8921880722045898,21,1,1015676913/3.jpg,1015677586/2.jpg
1006940235,1015927386,0.8918372392654419,21,1,1006940235/3.jpg,1015927386/1.jpg
1013875595,1015345618,0.8914228677749634,21,1,1013875595/3.jpg,1015345618/1.jpg
1013875595,1015738580,0.8883705139160156,21,1,1013875595/3.jpg,1015738580/0.jpg
1007251538,1015234237,0.8880943655967712,21,1,1007251538/2.jpg,1015234237/3.jpg
1015377118,1015859901,0.887964129447937,21,1,1015377118/2.jpg,1015859901/2.jpg
1015270047,690143899,0.8872506618499756,21,1,1015270047/1.jpg,690143899/2.jpg
1015651084,1015887819,0.8869284391403198,21,1,1015651084/1.jpg,1015887819/2.jpg
1014843799,1015151299,0.8860223293304443,21,1,1014843799/0.jpg,1015151299/2.jpg
1007153512,1015788281,0.8856077194213867,21,1,1007153512/1.jpg,1015788281/1.jpg
1015887819,1015917711,0.8854402303695679,21,1,1015887819/1.jpg,1015917711/2.jpg
1013802711,1015551529,0.884893536567688,21,1,1013802711/0.jpg,1015551529/3.jpg
1004417424,1015558269,0.8848042488098145,21,1,1004417424/0.jpg,1015558269/1.jpg
1014671637,1015728259,0.8846042156219482,21,1,1014671637/0.jpg,1015728259/2.jpg
1015545484,1015921683,0.8844665288925171,21,1,1015545484/0.jpg,1015921683/2.jpg
1015655532,1015867736,0.8830602169036865,21,1,1015655532/0.jpg,1015867736/1.jpg
1011502820,1015807119,0.8819162845611572,21,1,1011502820/1.jpg,1015807119/1.jpg
1011502820,1015807123,0.8819162845611572,21,1,1011502820/1.jpg,1015807119/1.jpg
1015572325,1015728751,0.8818117380142212,21,1,1015572325/2.jpg,1015728751/1.jpg
1015533207,694484523,0.880852997303009,21,1,1015533207/3.jpg,694484523/1.jpg
1015682960,1015765567,0.8801481127738953,21,1,1015682960/3.jpg,1015765567/1.jpg
1012466674,1015288054,0.9381917715072632,20,1,1012466674/1.jpg,1015288054/0.jpg
1009064405,1015248031,0.9333544969558716,20,1,1009064405/2.jpg,1015248031/3.jpg
1013652037,1015535518,0.9202232360839844,20,1,1013652037/0.jpg,1015535518/3.jpg
1015340350,1015915359,0.9195669293403625,20,1,1015340350/3.jpg,1015915359/2.jpg
1009668179,1015740769,0.9160976409912109,20,1,1009668179/1.jpg,1015740769/3.jpg
1015343052,1015809637,0.915553092956543,20,1,1015343052/1.jpg,1015809637/0.jpg
1013652037,1014921778,0.9145724773406982,20,1,1013652037/3.jpg,1014921778/1.jpg
1001420787,1015370576,0.9111700057983398,20,1,1001420787/2.jpg,1015370576/3.jpg
1015819667,695396077,0.9105425477027893,20,1,1015819667/0.jpg,695396077/2.jpg
1015818156,1015923451,0.9085325002670288,20,1,1015818156/0.jpg,1015923451/2.jpg
1015889776,697601482,0.9069033861160278,20,1,1015889776/1.jpg,697601482/0.jpg
1015797221,1015864728,0.9051401615142822,20,1,1015797221/0.jpg,1015864728/1.jpg
1013825679,697669713,0.9050646424293518,20,1,1013825679/0.jpg,697669713/3.jpg
1015107369,1015873221,0.904451310634613,20,1,1015107369/3.jpg,1015873221/2.jpg
1001702949,1015493586,0.9043755531311035,20,1,1001702949/2.jpg,1015493586/2.jpg
1014470589,1015762111,0.9027174115180969,20,1,1014470589/2.jpg,1015762111/1.jpg
1015181340,1015415687,0.9012118577957153,20,1,1015181340/3.jpg,1015415687/3.jpg
1014798634,694292287,0.9007680416107178,20,1,1014798634/3.jpg,694292287/3.jpg
1015765567,1015793771,0.9002989530563354,20,1,1015765567/1.jpg,1015793771/1.jpg
1015477784,1015887819,0.8997368812561035,20,1,1015477784/1.jpg,1015887819/2.jpg
1012725616,1014810962,0.8988653421401978,20,1,1012725616/2.jpg,1014810962/3.jpg
1007776850,1015873802,0.8964648246765137,20,1,1007776850/2.jpg,1015873802/3.jpg
1015753344,1015855131,0.8958349227905273,20,1,1015753344/3.jpg,1015855131/2.jpg
1014766532,1015407521,0.8958194851875305,20,2,1014766532/0.jpg,1015407521/0.jpg
1014823233,1015725168,0.895652711391449,20,1,1014823233/3.jpg,1015725168/1.jpg
1013875595,688511117,0.8954228162765503,20,1,1013875595/3.jpg,688511117/0.jpg
1012214075,1015882642,0.894558310508728,20,1,1012214075/0.jpg,1015882642/1.jpg
688228262,689626213,0.8943244218826294,20,1,688228262/3.jpg,689626213/1.jpg
1014577026,1015772452,0.8942219018936157,20,1,1014577026/2.jpg,1015772452/2.jpg
1015595563,670411610,0.8923630118370056,20,1,1015595563/1.jpg,670411610/3.jpg
1015853578,690554200,0.8908803462982178,20,1,1015853578/2.jpg,690554200/3.jpg
1007054693,1015895651,0.8905760049819946,20,1,1007054693/0.jpg,1015895651/1.jpg
1008406385,1012931143,0.8902700543403625,20,1,1008406385/1.jpg,1012931143/1.jpg
1002057682,1010365633,0.8900526762008667,20,1,1002057682/1.jpg,1010365633/1.jpg
1014597032,1015288054,0.8892765045166016,20,1,1014597032/3.jpg,1015288054/0.jpg
1015190387,1015591544,0.8891677260398865,20,1,1015190387/3.jpg,1015591544/3.jpg
1004155031,1015715669,0.8885287046432495,20,1,1004155031/1.jpg,1015715669/3.jpg
1015691485,1015908275,0.8883514404296875,20,1,1015691485/2.jpg,1015908275/3.jpg
1015407521,1015611971,0.8874590396881104,20,1,1015407521/1.jpg,1015611971/2.jpg
1015788281,1015899391,0.8874104022979736,20,1,1015788281/2.jpg,1015899391/1.jpg
1015397069,694292287,0.8871304988861084,20,1,1015397069/2.jpg,694292287/3.jpg
1006432678,1008634365,0.8866397142410278,20,1,1006432678/1.jpg,1008634365/3.jpg
1013652037,1015738580,0.8863461017608643,20,1,1013652037/0.jpg,1015738580/1.jpg
1015892017,696012134,0.8862925171852112,20,1,1015892017/2.jpg,696012134/0.jpg
1013924955,1015681737,0.8850432634353638,20,1,1013924955/1.jpg,1015681737/2.jpg
1015531085,1015533252,0.8842486143112183,20,1,1015531085/0.jpg,1015533252/3.jpg
1015495544,1015499811,0.8834717273712158,20,1,1015495544/2.jpg,1015499811/3.jpg
1009635688,1015632392,0.8834611177444458,20,1,1009635688/2.jpg,1015632392/3.jpg
1014262138,1015749295,0.8831844925880432,20,1,1014262138/3.jpg,1015749295/2.jpg
1015896700,699908966,0.8829681873321533,20,1,1015896700/2.jpg,699908966/3.jpg
1005721253,1009056732,0.8826392889022827,20,1,1005721253/2.jpg,1009056732/0.jpg
1002247831,1015299673,0.8819405436515808,20,1,1002247831/0.jpg,1015299673/1.jpg
1013875595,1015429239,0.8813551068305969,20,1,1013875595/3.jpg,1015429239/1.jpg
1015461429,1015838037,0.880725622177124,20,1,1015461429/2.jpg,1015838037/1.jpg
1015417050,688511117,0.9366966485977173,19,1,1015417050/0.jpg,688511117/0.jpg
1013103297,688511117,0.9321427941322327,19,1,1013103297/1.jpg,688511117/0.jpg
1006971769,1014801323,0.9288322925567627,19,1,1006971769/3.jpg,1014801323/1.jpg
1011289556,1013125876,0.9283974170684814,19,1,1011289556/1.jpg,1013125876/2.jpg
1014224655,1015706402,0.9220615029335022,19,1,1014224655/3.jpg,1015706402/3.jpg
1015336209,1015349540,0.9203859567642212,19,1,1015336209/3.jpg,1015349540/2.jpg
1006940235,1015697124,0.9137591123580933,19,1,1006940235/3.jpg,1015697124/3.jpg
1010365633,1014692044,0.9110971689224243,19,1,1010365633/1.jpg,1014692044/1.jpg
1015296878,1015850927,0.9103071689605713,19,1,1015296878/2.jpg,1015850927/1.jpg
1015557472,1015821051,0.9088908433914185,19,1,1015557472/0.jpg,1015821051/3.jpg
1004417424,1012725616,0.9069998860359192,19,1,1004417424/0.jpg,1012725616/2.jpg
1010278585,1015371055,0.903926432132721,19,1,1010278585/3.jpg,1015371055/0.jpg
1015884712,1015911267,0.9005335569381714,19,1,1015884712/2.jpg,1015911267/2.jpg
1015370576,1015771869,0.8996458053588867,19,1,1015370576/3.jpg,1015771869/0.jpg
1014665937,1015298400,0.8982075452804565,19,1,1014665937/2.jpg,1015298400/2.jpg
1007054693,760921100,0.8971307873725891,19,1,1007054693/3.jpg,760921100/3.jpg
1015759209,693588936,0.8969835042953491,19,1,1015759209/3.jpg,693588936/3.jpg
1015701681,1015853578,0.8969113826751709,19,1,1015701681/2.jpg,1015853578/2.jpg
1014798765,1015913649,0.8968018293380737,19,1,1014798765/3.jpg,1015913649/0.jpg
1007675487,1015288054,0.8963174819946289,19,1,1007675487/0.jpg,1015288054/0.jpg
1000429131,1015758514,0.8955309987068176,19,1,1000429131/3.jpg,1015758514/0.jpg
1015505692,1015811960,0.8945218324661255,19,1,1015505692/1.jpg,1015811960/1.jpg
1015201026,1015584249,0.8944964408874512,19,1,1015201026/0.jpg,1015584249/1.jpg
1015571794,1015591544,0.8923205733299255,19,1,1015571794/3.jpg,1015591544/3.jpg
1015760889,672312676,0.8911862373352051,19,1,1015760889/2.jpg,672312676/3.jpg
1013731113,1015478662,0.8905162811279297,19,1,1013731113/0.jpg,1015478662/0.jpg
1015721786,1015873221,0.8902522325515747,19,1,1015721786/3.jpg,1015873221/2.jpg
1010278585,692375846,0.890239953994751,19,1,1010278585/3.jpg,692375846/0.jpg
686329196,697669713,0.8893758654594421,19,1,686329196/2.jpg,697669713/3.jpg
1015753616,1015911267,0.8885087966918945,19,1,1015753616/1.jpg,1015911267/2.jpg
1012466674,1015753344,0.888198971748352,19,1,1012466674/1.jpg,1015753344/0.jpg
1001503931,1015255133,0.887286365032196,19,1,1001503931/1.jpg,1015255133/2.jpg
1015571794,1015831356,0.8868848085403442,19,1,1015571794/3.jpg,1015831356/3.jpg
1003148609,1014801590,0.8867343664169312,19,1,1003148609/3.jpg,1014801590/3.jpg
1006940235,699908966,0.8864948749542236,19,1,1006940235/3.jpg,699908966/3.jpg
1013924955,1014876223,0.8864540457725525,19,1,1013924955/1.jpg,1014876223/0.jpg
677434154,760281391,0.8864425420761108,19,1,677434154/0.jpg,760281391/0.jpg
1012150067,1015456945,0.8863769769668579,19,1,1012150067/3.jpg,1015456945/2.jpg
1002723759,1015772452,0.8860978484153748,19,1,1002723759/2.jpg,1015772452/2.jpg
1005778572,1015586989,0.885019063949585,19,1,1005778572/0.jpg,1015586989/0.jpg
1007674868,1015717381,0.8849345445632935,19,1,1007674868/2.jpg,1015717381/3.jpg
1014778743,1015571891,0.884803295135498,19,1,1014778743/2.jpg,1015571891/0.jpg
1015821051,675598433,0.8847432136535645,19,1,1015821051/3.jpg,675598433/1.jpg
1015208224,1015485687,0.8842755556106567,19,1,1015208224/0.jpg,1015485687/0.jpg
1015223745,1015664491,0.8842644691467285,19,1,1015223745/3.jpg,1015664491/0.jpg
1015818156,1015839925,0.8823244571685791,19,1,1015818156/0.jpg,1015839925/2.jpg
1015872409,1015873317,0.8823086023330688,19,1,1015872409/1.jpg,1015873317/0.jpg
1012845501,1015407521,0.8822423815727234,19,2,1012845501/0.jpg,1015407521/0.jpg
1013878138,1015692660,0.881872296333313,19,1,1013878138/2.jpg,1015692660/2.jpg
1015556415,1015891755,0.881788969039917,19,1,1015556415/3.jpg,1015891755/3.jpg
1015915359,694277690,0.8813592195510864,19,1,1015915359/2.jpg,694277690/3.jpg
1010323244,760921100,0.8810835480690002,19,1,1010323244/2.jpg,760921100/3.jpg
1015832238,698251466,0.8809879422187805,19,1,1015832238/3.jpg,698251466/3.jpg
1015234237,1015725168,0.8807646632194519,19,1,1015234237/3.jpg,1015725168/1.jpg
1010998838,1013484982,0.9383035898208618,18,3,1010998838/0.jpg,1013484982/0.jpg
1012466674,1015793771,0.9364992380142212,18,1,1012466674/1.jpg,1015793771/3.jpg
695495105,760919810,0.9358636140823364,18,1,695495105/1.jpg,760919810/0.jpg
1013878138,696599208,0.9300776720046997,18,1,1013878138/1.jpg,696599208/1.jpg
1015502555,1015900337,0.9275842308998108,18,1,1015502555/0.jpg,1015900337/2.jpg
1015803288,1015808602,0.9254048466682434,18,1,1015803288/0.jpg,1015808602/0.jpg
1014798564,1015866571,0.9240120649337769,18,1,1014798564/3.jpg,1015866571/3.jpg
1010922465,698824211,0.9233925342559814,18,1,1010922465/0.jpg,698824211/2.jpg
1015018305,1015866571,0.9221537113189697,18,1,1015018305/2.jpg,1015866571/3.jpg
1014808487,1015288054,0.9220387935638428,18,1,1014808487/2.jpg,1015288054/0.jpg
1015682547,1015855005,0.9217697381973267,18,1,1015682547/0.jpg,1015855005/3.jpg
1014262138,1015626748,0.9175731539726257,18,1,1014262138/3.jpg,1015626748/3.jpg
1015883549,1015899391,0.9164773225784302,18,1,1015883549/3.jpg,1015899391/1.jpg
1006423574,1015866571,0.9144984483718872,18,1,1006423574/2.jpg,1015866571/3.jpg
1015591544,1015885676,0.9099419713020325,18,1,1015591544/3.jpg,1015885676/0.jpg
1012725616,1014843799,0.9091436862945557,18,1,1012725616/2.jpg,1014843799/0.jpg
1006940235,1015558269,0.9089422225952148,18,1,1006940235/3.jpg,1015558269/1.jpg
1014772321,1015758526,0.9076732993125916,18,1,1014772321/3.jpg,1015758526/2.jpg
1014464717,695396077,0.9071543216705322,18,1,1014464717/1.jpg,695396077/3.jpg
1015809637,1015875856,0.9066309332847595,18,1,1015809637/0.jpg,1015875856/2.jpg
1015530828,1015655532,0.9062736630439758,18,1,1015530828/0.jpg,1015655532/0.jpg
1001420787,1014577026,0.9062158465385437,18,1,1001420787/2.jpg,1014577026/2.jpg
1009668179,675598433,0.9061293601989746,18,1,1009668179/1.jpg,675598433/1.jpg
1008458885,1015190387,0.9060477018356323,18,1,1008458885/2.jpg,1015190387/3.jpg
1014801516,1015533252,0.9059247970581055,18,1,1014801516/0.jpg,1015533252/3.jpg
1015558059,1015924435,0.9056911468505859,18,1,1015558059/2.jpg,1015924435/3.jpg
1015887819,1015896700,0.9044772386550903,18,1,1015887819/2.jpg,1015896700/2.jpg
676804361,688511117,0.9041879177093506,18,1,676804361/2.jpg,688511117/0.jpg
1015393875,1015902882,0.9040175676345825,18,1,1015393875/3.jpg,1015902882/1.jpg
1015181340,698337862,0.903475284576416,18,1,1015181340/3.jpg,698337862/3.jpg
1015470052,1015815554,0.9033796787261963,18,1,1015470052/3.jpg,1015815554/2.jpg
1013440944,1014818827,0.9028609395027161,18,1,1013440944/1.jpg,1014818827/3.jpg
1015651084,697601482,0.9005496501922607,18,1,1015651084/1.jpg,697601482/0.jpg
1015797221,1015927082,0.9001905918121338,18,1,1015797221/0.jpg,1015927082/1.jpg
1015502634,1015865051,0.8998556733131409,18,1,1015502634/3.jpg,1015865051/2.jpg
1014224655,1015801433,0.8997960090637207,18,1,1014224655/0.jpg,1015801433/1.jpg
1015723148,676422376,0.8982895612716675,18,1,1015723148/1.jpg,676422376/0.jpg
1015847702,1015884712,0.8982657790184021,18,1,1015847702/3.jpg,1015884712/2.jpg
1011776640,1015661322,0.8978952169418335,18,1,1011776640/3.jpg,1015661322/1.jpg
1009762313,1015046850,0.8978569507598877,18,1,1009762313/2.jpg,1015046850/2.jpg
1015818010,676804361,0.8968554735183716,18,1,1015818010/1.jpg,676804361/2.jpg
1015823530,1015899391,0.8963955640792847,18,1,1015823530/3.jpg,1015899391/1.jpg
1014347755,1015182412,0.8958102464675903,18,2,1014347755/1.jpg,1015182412/1.jpg
1007834235,1015663329,0.8952078223228455,18,1,1007834235/0.jpg,1015663329/2.jpg
1013091598,1015442893,0.8949217796325684,18,1,1013091598/2.jpg,1015442893/2.jpg
1004341929,1015704720,0.8946865797042847,18,1,1004341929/3.jpg,1015704720/3.jpg
1015913649,696002607,0.8945733904838562,18,1,1015913649/0.jpg,696002607/0.jpg
1013652037,1015502539,0.8942908048629761,18,1,1013652037/0.jpg,1015502539/1.jpg
1006749743,1015682547,0.894268274307251,18,1,1006749743/1.jpg,1015682547/0.jpg
682096686,696599208,0.8940437436103821,18,1,682096686/3.jpg,696599208/1.jpg
1009938461,1015899391,0.8935328125953674,18,1,1009938461/1.jpg,1015899391/1.jpg
1015572457,1015786791,0.8935204744338989,18,1,1015572457/0.jpg,1015786791/1.jpg
1014696737,1015597452,0.8933760523796082,18,1,1014696737/1.jpg,1015597452/1.jpg
696599208,760818209,0.8917608857154846,18,1,696599208/1.jpg,760818209/2.jpg
1015885676,1015886786,0.8907901644706726,18,1,1015885676/0.jpg,1015886786/1.jpg
1005300712,1014736148,0.8905782699584961,18,1,1005300712/0.jpg,1014736148/0.jpg
1014843799,1015872409,0.890569806098938,18,1,1014843799/0.jpg,1015872409/1.jpg
1015807119,697669713,0.8900547027587891,18,1,1015807119/1.jpg,697669713/3.jpg
1015807123,697669713,0.8900547027587891,18,1,1015807119/1.jpg,697669713/3.jpg
1009938461,1015873802,0.8897242546081543,18,1,1009938461/1.jpg,1015873802/2.jpg
1015707116,1015800671,0.8894795179367065,18,1,1015707116/3.jpg,1015800671/3.jpg
1015791492,686329196,0.8887863159179688,18,1,1015791492/3.jpg,686329196/2.jpg
1003789191,1015893251,0.8884683847427368,18,1,1003789191/3.jpg,1015893251/2.jpg
1010323244,1013670076,0.8884525299072266,18,1,1010323244/2.jpg,1013670076/3.jpg
1015043585,1015100404,0.8881510496139526,18,1,1015043585/1.jpg,1015100404/0.jpg
1015553725,1015797221,0.8873960971832275,18,1,1015553725/2.jpg,1015797221/2.jpg
1008289448,1015179507,0.8870996832847595,18,1,1008289448/3.jpg,1015179507/0.jpg
1014615062,1015781824,0.8866785764694214,18,1,1014615062/2.jpg,1015781824/2.jpg
1015272979,1015370398,0.8865182995796204,18,1,1015272979/2.jpg,1015370398/3.jpg
1012199675,1015850927,0.8863871097564697,18,1,1012199675/0.jpg,1015850927/2.jpg
1015097108,1015718986,0.8863364458084106,18,1,1015097108/1.jpg,1015718986/0.jpg
1015681737,1015753344,0.8862320184707642,18,1,1015681737/2.jpg,1015753344/3.jpg
1015517268,1015882427,0.886220395565033,18,1,1015517268/0.jpg,1015882427/0.jpg
1015502555,1015759209,0.8861117362976074,18,1,1015502555/0.jpg,1015759209/3.jpg
1015201810,1015923922,0.8855435252189636,18,1,1015201810/0.jpg,1015923922/1.jpg
1015890879,1015894354,0.8852745294570923,18,1,1015890879/2.jpg,1015894354/3.jpg
1014760474,1015336209,0.8852645754814148,18,1,1014760474/3.jpg,1015336209/0.jpg
1012933100,1015812569,0.8852301239967346,18,1,1012933100/3.jpg,1015812569/2.jpg
1014824637,1015818156,0.8852270245552063,18,1,1014824637/2.jpg,1015818156/2.jpg
1014105861,1015731640,0.8849765062332153,18,1,1014105861/0.jpg,1015731640/3.jpg
1015520867,675479083,0.8843873143196106,18,1,1015520867/3.jpg,675479083/0.jpg
1015343052,1015875856,0.8840963840484619,18,1,1015343052/1.jpg,1015875856/2.jpg
